ids,recommendations,pictures,id
"[48483, 50380, 22961, 42351, 37621, 45425, 39071, 13535, 33988, 45055]","['Mieruko-chan', 'Ya Boy Kongming!', 'Date A Live II: Kurumi Star Festival', 'My Senpai is Annoying', 'Teasing Master Takagi-san: Water Slide', 'Slow Loop', 'The Demon Girl Next Door', 'Good Luck Girl!', 'Interviews With Monster Girls', 'Taisho Otome Fairy Tale']","['https://cdn.myanimelist.net/images/anime/1277/117155l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1759/131412l.jpg', 'https://cdn.myanimelist.net/images/anime/1055/118890l.jpg', 'https://cdn.myanimelist.net/images/anime/1128/99821l.jpg', 'https://cdn.myanimelist.net/images/anime/1360/119608l.jpg', 'https://cdn.myanimelist.net/images/anime/1633/111518l.jpg', 'https://cdn.myanimelist.net/images/anime/8/39333l.jpg', 'https://cdn.myanimelist.net/images/anime/8/83417l.jpg', 'https://cdn.myanimelist.net/images/anime/1662/118849l.jpg']",48483
"[40904, 51958, 37984, 38671, 48483, 46569, 41710, 51417, 40496, 40530]","['Remake Our Life!', 'KonoSuba: An Explosion on This Wonderful World!', ""So I'm a Spider, So What?"", 'Fire Force', 'Mieruko-chan', ""Hell's Paradise"", 'How a Realist Hero Rebuilt the Kingdom', 'Engage Kiss', 'The Misfit of Demon King Academy', 'Bottom-Tier Character Tomozaki']","['https://cdn.myanimelist.net/images/anime/1871/118309l.jpg', 'https://cdn.myanimelist.net/images/anime/1626/135844l.jpg', 'https://cdn.myanimelist.net/images/anime/1593/113724l.jpg', 'https://cdn.myanimelist.net/images/anime/1664/103275l.jpg', 'https://cdn.myanimelist.net/images/anime/1277/117155l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1297/118764l.jpg', 'https://cdn.myanimelist.net/images/anime/1549/125495l.jpg', 'https://cdn.myanimelist.net/images/anime/1126/108573l.jpg', 'https://cdn.myanimelist.net/images/anime/1120/109232l.jpg']",48488
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",48505
"[48542, 34798, 33988, 46093, 42351, 50380, 38476, 53446, 54790, 48553]","['Do It Yourself!!', 'Laid-Back Camp', 'Interviews With Monster Girls', 'The Aquatope on White Sand', 'My Senpai is Annoying', 'Ya Boy Kongming!', 'Room Camp', 'Campfire Cooking in Another World with My Absurd Skill', 'Undead Murder Farce', ""Akebi's Sailor Uniform""]","['https://cdn.myanimelist.net/images/anime/1408/127129l.jpg', 'https://cdn.myanimelist.net/images/anime/4/89877l.jpg', 'https://cdn.myanimelist.net/images/anime/8/83417l.jpg', 'https://cdn.myanimelist.net/images/anime/1932/114952l.jpg', 'https://cdn.myanimelist.net/images/anime/1055/118890l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1228/104364l.jpg', 'https://cdn.myanimelist.net/images/anime/1661/131889l.jpg', 'https://cdn.myanimelist.net/images/anime/1946/136661l.jpg', 'https://cdn.myanimelist.net/images/anime/1820/120520l.jpg']",48542
"[38101, 49877, 51552, 52082, 46431, 49310, 42916, 50932, 37621, 47159]","['The Quintessential Quintuplets', 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'My Happy Marriage', 'Saint Cecilia and Pastor Lawrence', 'My Teen Romantic Comedy SNAFU Climax! OVA', 'Fruits Basket: Prelude', 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', 'The Reincarnation of the Strongest Exorcist in Another World', 'Teasing Master Takagi-san: Water Slide', ""The Genius Prince's Guide to Raising a Nation Out of Debt""]","['https://cdn.myanimelist.net/images/anime/1819/97947l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1147/122444l.jpg', 'https://cdn.myanimelist.net/images/anime/1329/135096l.jpg', 'https://cdn.myanimelist.net/images/anime/1334/132921l.jpg', 'https://cdn.myanimelist.net/images/anime/1034/120096l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1547/125900l.jpg', 'https://cdn.myanimelist.net/images/anime/1128/99821l.jpg', 'https://cdn.myanimelist.net/images/anime/1263/119511l.jpg']",48548
"[38691, 54565, 52347, 54492, 50380, 50265, 48561, 40841, 46569, 40911]","['Dr. Stone', 'That Time I Got Reincarnated as a Slime: Visions of Coleus', 'Shangri-La Frontier', 'The Apothecary Diaries', 'Ya Boy Kongming!', 'Spy x Family', 'Jujutsu Kaisen 0', 'Ascendance of a Bookworm: Side Story', ""Hell's Paradise"", 'Moriarty the Patriot']","['https://cdn.myanimelist.net/images/anime/1613/102576l.jpg', 'https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1500/139931l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/138033l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1931/114311l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1464/108330l.jpg']",48549
"[48553, 48779, 42351, 48542, 34798, 39071, 49776, 45425, 54790, 46093]","[""Akebi's Sailor Uniform"", 'Deaimon: Recipe for Happiness', 'My Senpai is Annoying', 'Do It Yourself!!', 'Laid-Back Camp', 'The Demon Girl Next Door', ""The Yakuza's Guide to Babysitting"", 'Slow Loop', 'Undead Murder Farce', 'The Aquatope on White Sand']","['https://cdn.myanimelist.net/images/anime/1820/120520l.jpg', 'https://cdn.myanimelist.net/images/anime/1054/121949l.jpg', 'https://cdn.myanimelist.net/images/anime/1055/118890l.jpg', 'https://cdn.myanimelist.net/images/anime/1408/127129l.jpg', 'https://cdn.myanimelist.net/images/anime/4/89877l.jpg', 'https://cdn.myanimelist.net/images/anime/1633/111518l.jpg', 'https://cdn.myanimelist.net/images/anime/1454/122063l.jpg', 'https://cdn.myanimelist.net/images/anime/1360/119608l.jpg', 'https://cdn.myanimelist.net/images/anime/1946/136661l.jpg', 'https://cdn.myanimelist.net/images/anime/1932/114952l.jpg']",48553
"[48556, 49154, 37348, 46569, 47159, 40416, 34944, 47790, 49877, 36470]","['Takt Op. Destiny', 'High Card', 'Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion', ""Hell's Paradise"", ""The Genius Prince's Guide to Raising a Nation Out of Debt"", 'Date A Bullet: Dead or Bullet', 'Bungo Stray Dogs: Dead Apple', ""The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat"", 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'Tada Never Falls in Love']","['https://cdn.myanimelist.net/images/anime/1449/117797l.jpg', 'https://cdn.myanimelist.net/images/anime/1803/131345l.jpg', 'https://cdn.myanimelist.net/images/anime/1239/96949l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1263/119511l.jpg', 'https://cdn.myanimelist.net/images/anime/1984/108425l.jpg', 'https://cdn.myanimelist.net/images/anime/1127/93981l.jpg', 'https://cdn.myanimelist.net/images/anime/1928/117620l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1446/91841l.jpg']",48556
"[48561, 54492, 54565, 46569, 50265, 25781, 48438, 42916, 50380, 44511]","['Jujutsu Kaisen 0', 'The Apothecary Diaries', 'That Time I Got Reincarnated as a Slime: Visions of Coleus', ""Hell's Paradise"", 'Spy x Family', 'Attack on Titan: No Regrets', ""The Ancient Magus' Bride: The Boy from the West and the Knight of the Blue Storm"", 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', 'Ya Boy Kongming!', 'Chainsaw Man']","['https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/138033l.jpg', 'https://cdn.myanimelist.net/images/anime/1570/135813l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/8/69497l.jpg', 'https://cdn.myanimelist.net/images/anime/1534/129413l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg']",48561
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",48567
"[41457, 54492, 52991, 46095, 47194, 50380, 42916, 40787, 50265, 48561]","['86 Eighty-Six', 'The Apothecary Diaries', ""Frieren: Beyond Journey's End"", ""Vivy -Fluorite Eye's Song-"", 'Summer Time Rendering', 'Ya Boy Kongming!', 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', 'Josee, the Tiger and the Fish', 'Spy x Family', 'Jujutsu Kaisen 0']","['https://cdn.myanimelist.net/images/anime/1987/117507l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/138033l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/138006l.jpg', 'https://cdn.myanimelist.net/images/anime/1637/115052l.jpg', 'https://cdn.myanimelist.net/images/anime/1120/120796l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1714/108892l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg']",48569
"[48580, 40911, 49776, 48561, 38080, 54790, 36470, 54492, 42916, 43439]","['The Case Study of Vanitas', 'Moriarty the Patriot', ""The Yakuza's Guide to Babysitting"", 'Jujutsu Kaisen 0', 'Kono Oto Tomare!: Sounds of Life', 'Undead Murder Farce', 'Tada Never Falls in Love', 'The Apothecary Diaries', 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', 'Shadows House']","['https://cdn.myanimelist.net/images/anime/1401/118483l.jpg', 'https://cdn.myanimelist.net/images/anime/1464/108330l.jpg', 'https://cdn.myanimelist.net/images/anime/1454/122063l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1464/99881l.jpg', 'https://cdn.myanimelist.net/images/anime/1946/136661l.jpg', 'https://cdn.myanimelist.net/images/anime/1446/91841l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/138033l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1424/113342l.jpg']",48580
"[25781, 16498, 48561, 36106, 44511, 18397, 37521, 50265, 33161, 1535]","['Attack on Titan: No Regrets', 'Attack on Titan', 'Jujutsu Kaisen 0', 'Attack on Titan: Lost Girls', 'Chainsaw Man', 'Attack on Titan OAD', 'Vinland Saga', 'Spy x Family', 'My Teen Romantic Comedy SNAFU TOO! OVA', 'Death Note']","['https://cdn.myanimelist.net/images/anime/8/69497l.jpg', 'https://cdn.myanimelist.net/images/anime/10/47347l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/3/89417l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg', 'https://cdn.myanimelist.net/images/anime/9/59221l.jpg', 'https://cdn.myanimelist.net/images/anime/1500/103005l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/13/84052l.jpg', 'https://cdn.myanimelist.net/images/anime/1079/138100l.jpg']",48583
"[48585, 34572, 49877, 42916, 48561, 34944, 33071, 50380, 50265, 46569]","['Black Clover: Sword of the Wizard King', 'Black Clover', 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'Sword Art Online the Movie: Progressive - Aria of a Starless Night', 'Jujutsu Kaisen 0', 'Bungo Stray Dogs: Dead Apple', 'Bungo Stray Dogs 2 - Walking Alone', 'Ya Boy Kongming!', 'Spy x Family', ""Hell's Paradise""]","['https://cdn.myanimelist.net/images/anime/1337/136363l.jpg', 'https://cdn.myanimelist.net/images/anime/2/88336l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1590/116274l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1127/93981l.jpg', 'https://cdn.myanimelist.net/images/anime/9/87340l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1075/131925l.jpg']",48585
"[48590, 33206, 42351, 50380, 52578, 50265, 36286, 34626, 38826, 5680]","[""Miss Kobayashi's Dragon Maid S Short Animation Series"", ""Miss Kobayashi's Dragon Maid"", 'My Senpai is Annoying', 'Ya Boy Kongming!', 'The Dangers in My Heart', 'Spy x Family', 'Re:ZERO -Starting Life in Another World- Memory Snow', ""KonoSuba: God's Blessing on This Wonderful World! 2 - God's Blessing on This Wonderful Art!"", 'Weathering with You', 'K-ON!']","['https://cdn.myanimelist.net/images/anime/1060/117806l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85434l.jpg', 'https://cdn.myanimelist.net/images/anime/1055/118890l.jpg', 'https://cdn.myanimelist.net/images/anime/1970/122297l.jpg', 'https://cdn.myanimelist.net/images/anime/1545/133887l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1081/95707l.jpg', 'https://cdn.myanimelist.net/images/anime/1115/98517l.jpg', 'https://cdn.myanimelist.net/images/anime/1880/101146l.jpg', 'https://cdn.myanimelist.net/images/anime/10/76120l.jpg']",48590
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",48624
"[48633, 53439, 52046, 50932, 52611, 51064, 54852, 54760, 47159, 40595]","['Liar Liar', 'Berserk of Gluttony', 'Beast Tamer', 'The Reincarnation of the Strongest Exorcist in Another World', 'Sweet Reincarnation', 'Black Summoner', ""A Returner's Magic Should Be Special"", 'Atelier Ryza: Ever Darkness & the Secret Hideout The Animation', ""The Genius Prince's Guide to Raising a Nation Out of Debt"", 'Our Last Crusade or the Rise of a New World']","['https://cdn.myanimelist.net/images/anime/1571/134525l.jpg', 'https://cdn.myanimelist.net/images/anime/1951/138462l.jpg', 'https://cdn.myanimelist.net/images/anime/1084/126652l.jpg', 'https://cdn.myanimelist.net/images/anime/1547/125900l.jpg', 'https://cdn.myanimelist.net/images/anime/1251/136232l.jpg', 'https://cdn.myanimelist.net/images/anime/1517/125496l.jpg', 'https://cdn.myanimelist.net/images/anime/1363/139744l.jpg', 'https://cdn.myanimelist.net/images/anime/1079/136949l.jpg', 'https://cdn.myanimelist.net/images/anime/1263/119511l.jpg', 'https://cdn.myanimelist.net/images/anime/1100/109044l.jpg']",48633
"[47917, 22199, 30831, 45613, 28999, 52034, 38101, 5114, 30276, 48316]","['Bocchi the Rock!', 'Akame ga Kill!', ""KonoSuba: God's Blessing on This Wonderful World!"", ""Shikimori's Not Just a Cutie"", 'Charlotte', '[Oshi No Ko]', 'The Quintessential Quintuplets', 'Fullmetal Alchemist: Brotherhood', 'One Punch Man', 'The Eminence in Shadow']","['https://cdn.myanimelist.net/images/anime/1448/127956l.jpg', 'https://cdn.myanimelist.net/images/anime/1429/95946l.jpg', 'https://cdn.myanimelist.net/images/anime/8/77831l.jpg', 'https://cdn.myanimelist.net/images/anime/1995/121695l.jpg', 'https://cdn.myanimelist.net/images/anime/12/74683l.jpg', 'https://cdn.myanimelist.net/images/anime/1812/134736l.jpg', 'https://cdn.myanimelist.net/images/anime/1819/97947l.jpg', 'https://cdn.myanimelist.net/images/anime/1208/94745l.jpg', 'https://cdn.myanimelist.net/images/anime/12/76049l.jpg', 'https://cdn.myanimelist.net/images/anime/1874/121869l.jpg']",48649
"[33191, 39651, 54790, 25781, 46102, 14719, 37965, 48561, 50265, 32182]","['Thus Spoke Kishibe Rohan', ""Mob Psycho 100 II: The Spirits and Such Consultation Office's First Company Outing ~A Healing Trip That Warms the Heart~"", 'Undead Murder Farce', 'Attack on Titan: No Regrets', 'Odd Taxi', ""JoJo's Bizarre Adventure (2012)"", 'Run with the Wind', 'Jujutsu Kaisen 0', 'Spy x Family', 'Mob Psycho 100']","['https://cdn.myanimelist.net/images/anime/1716/103072l.jpg', 'https://cdn.myanimelist.net/images/anime/1605/119301l.jpg', 'https://cdn.myanimelist.net/images/anime/1946/136661l.jpg', 'https://cdn.myanimelist.net/images/anime/8/69497l.jpg', 'https://cdn.myanimelist.net/images/anime/1981/113348l.jpg', 'https://cdn.myanimelist.net/images/anime/3/40409l.jpg', 'https://cdn.myanimelist.net/images/anime/1936/129119l.jpg', 'https://cdn.myanimelist.net/images/anime/1121/119044l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/8/80356l.jpg']",48661
"[48675, 36470, 49438, 47159, 50932, 49877, 51064, 50652, 53379, 49470]","['A Couple of Cuckoos', 'Tada Never Falls in Love', 'Parallel World Pharmacy', ""The Genius Prince's Guide to Raising a Nation Out of Debt"", 'The Reincarnation of the Strongest Exorcist in Another World', 'That Time I Got Reincarnated as a Slime: The Movie - Scarlet Bond', 'Black Summoner', 'Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte', 'My Tiny Senpai', ""My Stepmom's Daughter Is My Ex""]","['https://cdn.myanimelist.net/images/anime/1285/120529l.jpg', 'https://cdn.myanimelist.net/images/anime/1446/91841l.jpg', 'https://cdn.myanimelist.net/images/anime/1120/124644l.jpg', 'https://cdn.myanimelist.net/images/anime/1263/119511l.jpg', 'https://cdn.myanimelist.net/images/anime/1547/125900l.jpg', 'https://cdn.myanimelist.net/images/anime/1745/128238l.jpg', 'https://cdn.myanimelist.net/images/anime/1517/125496l.jpg', 'https://cdn.myanimelist.net/images/anime/1997/131327l.jpg', 'https://cdn.myanimelist.net/images/anime/1984/136274l.jpg', 'https://cdn.myanimelist.net/images/anime/1708/123281l.jpg']",48675
